Project ID,City,Project Type,Project Size (sq. m),Start Date,End Date,Labor Count,Equipment Count,Avg Temperature (°C),Rainfall (mm),Milestone,External Factor,Delayed,Delay Duration (days),Delay Reason
PRJ-00182,Chennai,Highway,4705,2016-10-01,2018-06-18,1173,34,41.79619769078316,274.34742568614433,Foundation,None,False,0,No Delay
PRJ-00183,Bangalore,Industrial,10981,2018-08-06,2019-07-07,1208,25,36.15379586383601,261.51872040659964,Foundation,Environmental clearance delay,False,0,No Delay
PRJ-00184,Mumbai,Industrial,26627,2023-07-12,2026-11-03,1475,30,20.73789549616503,300.94217134901356,Finishing,Environmental clearance delay,False,0,No Delay
PRJ-00185,Mumbai,Commercial,99582,2023-08-24,2026-04-15,1541,40,36.07433223695725,437.197821254347,Structural Completion,Land dispute,False,0,No Delay
PRJ-00186,Pune,Metro,2421,2019-01-19,2020-12-26,404,40,42.87440556073642,116.54166831726515,Structural Completion,Environmental clearance delay,False,0,No Delay
PRJ-00187,Mumbai,Commercial,7883,2021-11-07,2025-11-26,565,11,19.207365624613942,300.5708320226805,Finishing,Land dispute,True,24,Monsoon rains
PRJ-00188,Delhi,Bridge,2757,2015-01-29,2018-08-15,500,5,44.057050970045466,403.2819318817964,Roofing,Funding issues,True,71,Equipment failure
PRJ-00189,Chennai,Residential,50835,2017-06-21,2020-01-26,203,19,24.282221659141058,398.57928730253224,Foundation,None,False,0,No Delay
PRJ-00190,Chennai,Airport,51360,2016-06-04,2020-03-12,214,15,17.478881961789597,53.69616595614296,Finishing,Land dispute,False,0,No Delay
PRJ-00191,Pune,Metro,17345,2023-10-21,2025-07-30,1973,13,42.60709415828107,418.25972463090227,Handover,Funding issues,True,269,Monsoon rains
PRJ-00192,Chennai,Residential,22441,2020-01-07,2023-06-20,1414,7,17.720775254166924,254.24313352268302,Handover,Funding issues,True,320,Site condition issues
PRJ-00193,Delhi,Industrial,53487,2024-05-08,2028-04-02,745,15,34.70240429790351,373.7938226900722,Foundation,Land dispute,False,0,No Delay
PRJ-00194,Ahmedabad,Highway,76211,2020-12-14,2023-01-17,1223,35,19.37631082126689,437.2368634328885,Handover,Funding issues,True,75,Regulatory approval delay
PRJ-00195,Pune,Residential,70473,2022-10-05,2026-01-08,239,14,20.475921896591142,321.08790067068463,Foundation,Land dispute,True,348,Regulatory approval delay
PRJ-00196,Hyderabad,Metro,68629,2019-11-02,2020-10-28,1204,34,23.643219080889114,132.017255375218,Foundation,None,True,89,Material shortage
PRJ-00197,Ahmedabad,Airport,12128,2022-12-11,2024-02-02,1064,19,31.168000816206156,123.37989743116911,Inspection,Environmental clearance delay,False,0,No Delay
PRJ-00198,Mumbai,Bridge,25883,2019-11-27,2023-08-10,1968,31,21.606406031540022,217.12970544428745,Structural Completion,None,True,273,Regulatory approval delay
PRJ-00199,Pune,Airport,38174,2020-02-06,2024-01-05,76,11,38.32921679897134,437.7954180066702,Roofing,Funding issues,False,0,No Delay
PRJ-00200,Mumbai,Highway,60899,2019-12-17,2020-08-23,1491,35,18.930521430303514,146.35582699717332,Finishing,Land dispute,True,310,Material shortage
PRJ-00201,Mumbai,Highway,59313,2024-10-16,2026-07-15,953,50,20.771452336132718,179.0126926864346,Handover,None,False,0,No Delay
PRJ-00202,Ahmedabad,Residential,41651,2024-01-07,2025-10-12,673,33,41.495798670855095,211.82959315944922,Structural Completion,Environmental clearance delay,False,0,No Delay
PRJ-00203,Ahmedabad,Bridge,20615,2015-04-21,2017-05-01,1761,15,21.134499358902886,271.19093516942894,Handover,Environmental clearance delay,True,120,Site condition issues
PRJ-00204,Mumbai,Bridge,1715,2016-04-08,2019-07-19,55,34,24.168534351607594,220.54434042760056,Finishing,Environmental clearance delay,True,60,Labor strike
PRJ-00205,Delhi,Bridge,92983,2022-12-23,2024-04-01,1024,13,34.96149084537022,461.7505965337522,Inspection,Funding issues,True,93,Design change
PRJ-00206,Pune,Bridge,72096,2023-01-05,2023-07-29,532,7,17.36678122966999,419.7812173485044,Structural Completion,Land dispute,False,0,No Delay
PRJ-00207,Mumbai,Railway,64981,2023-02-23,2026-01-16,492,25,20.60176761113471,450.5557144727592,Roofing,Funding issues,True,41,Material shortage
PRJ-00208,Bangalore,Industrial,44690,2017-12-23,2019-12-22,1352,31,44.00003498651715,358.7501409533382,Roofing,Environmental clearance delay,True,358,Equipment failure
PRJ-00209,Bangalore,Airport,24654,2024-05-05,2026-08-01,718,15,21.218028067385028,141.57771012425462,Finishing,Environmental clearance delay,True,360,Labor strike
PRJ-00210,Mumbai,Metro,87958,2017-06-03,2018-10-27,614,29,41.15574430208385,326.0400576132889,Inspection,None,False,0,No Delay
PRJ-00211,Hyderabad,Airport,30875,2016-06-10,2017-04-09,635,36,25.367940731134553,80.13685430540058,Foundation,Land dispute,True,160,Monsoon rains
PRJ-00212,Pune,Industrial,8784,2020-08-25,2023-03-21,511,21,20.255758491350495,215.69956791127177,Handover,None,False,0,No Delay
PRJ-00213,Bangalore,Airport,78411,2021-05-12,2021-11-14,221,8,25.03369290814826,77.22649684147665,Roofing,Environmental clearance delay,True,336,Financial issues
PRJ-00214,Kolkata,Railway,61289,2024-05-11,2025-11-20,697,43,17.03028441354112,122.40759344897423,Finishing,Funding issues,True,301,Design change
PRJ-00215,Delhi,Metro,41675,2015-10-23,2017-10-24,696,26,41.49454923095796,90.89043109464801,Finishing,Environmental clearance delay,False,0,No Delay
PRJ-00216,Pune,Industrial,31674,2015-11-20,2016-06-05,1358,9,37.350672717152655,1.5635612678198685,Finishing,Land dispute,False,0,No Delay
PRJ-00217,Kolkata,Highway,59512,2024-10-06,2026-03-01,405,11,17.572532512762578,399.00468548319554,Inspection,Land dispute,False,0,No Delay
PRJ-00218,Ahmedabad,Airport,98989,2018-03-23,2019-06-06,1724,14,15.06162962312093,245.59705631889634,Inspection,Funding issues,False,0,No Delay
PRJ-00219,Delhi,Railway,7633,2016-12-09,2019-03-17,1363,19,16.558992509041516,412.8210045036103,Roofing,Environmental clearance delay,False,0,No Delay
PRJ-00220,Chennai,Airport,34571,2017-09-23,2018-08-25,1712,45,24.448526074337412,432.11750011992865,Structural Completion,None,True,247,Material shortage
PRJ-00221,Kolkata,Commercial,51462,2024-10-07,2026-03-02,1607,25,26.931821245227827,23.995987066378678,Finishing,Funding issues,False,0,No Delay
PRJ-00222,Ahmedabad,Railway,30547,2019-11-11,2023-09-21,591,14,26.6400483817608,386.0896678006766,Inspection,Land dispute,False,0,No Delay
PRJ-00223,Bangalore,Commercial,39106,2022-05-25,2024-07-23,1558,26,37.47621342123641,78.49653482564356,Handover,Land dispute,False,0,No Delay
PRJ-00224,Pune,Residential,37715,2024-05-04,2027-09-04,1985,18,43.44686275622975,246.39992846359988,Finishing,Land dispute,False,0,No Delay
PRJ-00225,Mumbai,Industrial,87080,2019-05-02,2020-04-11,113,24,44.99558558969681,324.6161316082843,Handover,Funding issues,False,0,No Delay
PRJ-00226,Kolkata,Bridge,27983,2023-01-17,2026-10-11,478,16,37.00158061798379,34.214757012381305,Foundation,None,True,274,Financial issues
PRJ-00227,Hyderabad,Metro,36750,2019-08-01,2020-02-15,553,32,43.78643174538392,413.70426450085284,Handover,None,False,0,No Delay
PRJ-00228,Pune,Metro,87734,2020-07-01,2021-04-19,68,24,18.94452683564104,51.51729766148577,Roofing,Land dispute,True,342,Design change
PRJ-00229,Chennai,Residential,52849,2017-11-19,2020-01-08,80,36,22.37629443655743,86.88196953316124,Foundation,None,False,0,No Delay
PRJ-00230,Hyderabad,Industrial,99043,2022-04-02,2023-03-17,449,11,21.806357561055542,251.95466787291028,Finishing,Land dispute,True,180,Site condition issues
PRJ-00231,Kolkata,Residential,87694,2022-01-16,2023-03-14,689,14,40.51177083094265,313.47294196632885,Inspection,Environmental clearance delay,True,75,Site condition issues
PRJ-00232,Ahmedabad,Residential,12791,2023-04-19,2024-05-07,345,42,41.17500502189503,365.7096124969517,Foundation,None,False,0,No Delay
PRJ-00233,Delhi,Highway,77180,2021-02-15,2022-07-23,421,35,39.17223761810149,143.9000749030792,Handover,None,True,174,Regulatory approval delay
PRJ-00234,Pune,Industrial,71366,2022-01-30,2022-10-09,1021,21,28.095902135370647,329.85660414902827,Inspection,None,False,0,No Delay
PRJ-00235,Chennai,Metro,74517,2018-12-25,2021-11-10,1982,20,20.766521334013788,142.75354570998434,Roofing,Land dispute,True,230,Monsoon rains
PRJ-00236,Bangalore,Commercial,87444,2023-11-09,2026-09-12,1467,5,35.38892347712814,33.989040287255854,Roofing,None,True,307,Material shortage
PRJ-00237,Kolkata,Industrial,32893,2016-12-10,2020-01-16,1775,8,43.67772115751014,239.16412263042574,Roofing,None,False,0,No Delay
PRJ-00238,Delhi,Bridge,46946,2015-06-15,2018-04-28,952,47,15.200334713135788,440.24537830550264,Finishing,Funding issues,False,0,No Delay
PRJ-00239,Ahmedabad,Railway,57576,2019-07-24,2023-02-24,667,31,37.35178907294653,38.42433938961187,Structural Completion,Funding issues,False,0,No Delay
PRJ-00240,Hyderabad,Railway,63720,2021-03-27,2024-06-23,462,6,18.758738044196342,399.92395949555265,Structural Completion,Funding issues,True,105,Material shortage
PRJ-00241,Ahmedabad,Industrial,99506,2019-12-10,2023-02-15,1692,39,43.98520613741121,490.6912812148284,Finishing,None,False,0,No Delay
PRJ-00242,Kolkata,Bridge,96548,2022-06-30,2023-09-13,574,6,18.040165503411153,39.7879276971293,Handover,None,True,197,Financial issues
PRJ-00243,Chennai,Airport,81594,2018-11-22,2019-07-19,465,32,15.834521049554235,87.02547359854901,Handover,Funding issues,False,0,No Delay
PRJ-00244,Ahmedabad,Industrial,61325,2019-05-05,2021-04-05,1408,18,27.897964798601727,200.3888076819172,Inspection,Environmental clearance delay,True,293,Material shortage
PRJ-00245,Mumbai,Industrial,96248,2016-08-25,2019-10-08,1509,11,15.102806990473294,371.55602860673673,Roofing,None,True,286,Material shortage
PRJ-00246,Chennai,Airport,37151,2018-11-08,2021-08-19,494,36,33.09570599823523,457.9160414455588,Roofing,Funding issues,True,333,Site condition issues
PRJ-00247,Hyderabad,Bridge,31232,2020-06-06,2022-03-20,359,35,29.133665611303798,308.1854726802985,Handover,Environmental clearance delay,False,0,No Delay
PRJ-00248,Bangalore,Metro,25251,2019-03-18,2019-12-31,332,23,30.95289126250278,449.5673128163194,Handover,Land dispute,False,0,No Delay
PRJ-00249,Delhi,Metro,18858,2017-01-23,2020-07-16,72,48,16.381827043671596,28.60732773633795,Roofing,None,True,319,Equipment failure
PRJ-00250,Bangalore,Residential,44013,2019-09-01,2022-09-12,470,41,15.486128141678448,255.149758902184,Roofing,Land dispute,True,91,Labor strike
PRJ-00251,Hyderabad,Bridge,84390,2018-01-29,2022-02-19,1190,18,20.81313167706301,210.7805240011929,Handover,Funding issues,True,340,Monsoon rains
PRJ-00252,Pune,Industrial,44656,2017-10-11,2020-03-28,1725,19,33.168336300266965,300.5295867096903,Foundation,Environmental clearance delay,True,160,Equipment failure
PRJ-00253,Bangalore,Industrial,22729,2019-05-17,2020-09-13,907,30,31.42274173418517,232.74394715385029,Foundation,Funding issues,True,201,Site condition issues
PRJ-00254,Hyderabad,Bridge,41714,2018-04-18,2021-07-04,1979,10,16.041667058149294,36.12830298534631,Finishing,Funding issues,False,0,No Delay
PRJ-00255,Mumbai,Airport,76428,2015-01-29,2017-02-07,1013,20,36.92713034078436,273.75657353214046,Inspection,None,False,0,No Delay
PRJ-00256,Chennai,Metro,69869,2016-12-10,2018-03-11,1276,43,18.96854343273198,3.5225845990932148,Inspection,Funding issues,False,0,No Delay
PRJ-00257,Hyderabad,Industrial,1613,2023-12-08,2025-08-10,1757,10,29.208670524307113,173.11715180705733,Finishing,Land dispute,True,238,Labor strike
PRJ-00258,Ahmedabad,Residential,78930,2024-06-18,2026-07-18,1086,7,21.583115005378474,452.4021766264448,Roofing,Environmental clearance delay,False,0,No Delay
PRJ-00259,Ahmedabad,Bridge,88867,2016-03-28,2018-12-19,530,35,42.12072892241743,6.9412167568106975,Structural Completion,Land dispute,True,88,Equipment failure
PRJ-00260,Hyderabad,Bridge,41448,2018-02-21,2020-08-13,1243,30,42.328952785711365,83.38050337943542,Finishing,None,False,0,No Delay
PRJ-00261,Bangalore,Highway,50011,2019-01-22,2022-06-25,1214,33,18.29914303043887,426.74110117225507,Foundation,Funding issues,True,165,Material shortage
PRJ-00262,Chennai,Industrial,62080,2020-02-02,2023-08-20,1904,45,29.221420610347778,291.89939382463285,Finishing,None,False,0,No Delay
PRJ-00263,Chennai,Railway,26440,2016-06-25,2019-12-05,520,31,31.557567668501584,196.30692970048298,Finishing,None,True,167,Design change
PRJ-00264,Ahmedabad,Industrial,27156,2017-03-26,2020-06-01,1284,40,18.252203545800022,192.54937049645233,Finishing,Funding issues,True,47,Monsoon rains
PRJ-00265,Bangalore,Metro,67676,2016-08-28,2019-04-10,1449,26,44.49528378041319,441.8374298712517,Handover,Environmental clearance delay,True,28,Financial issues
PRJ-00266,Delhi,Bridge,24746,2017-11-08,2020-07-18,1834,50,26.195912342673246,429.8481960360127,Foundation,Funding issues,False,0,No Delay
PRJ-00267,Mumbai,Industrial,8644,2015-07-13,2016-02-25,1068,23,19.013291835894204,246.30044277822543,Inspection,Land dispute,False,0,No Delay
PRJ-00268,Kolkata,Residential,91042,2023-01-23,2025-03-08,463,9,41.56734399210836,363.4590732231635,Foundation,Funding issues,True,180,Site condition issues
PRJ-00269,Kolkata,Airport,46077,2015-09-30,2019-06-22,300,49,44.6524524922358,344.49465765848447,Finishing,None,False,0,No Delay
PRJ-00270,Bangalore,Airport,26960,2015-01-14,2017-05-19,245,33,34.96562911510266,105.66965599643329,Inspection,None,True,144,Site condition issues
PRJ-00271,Mumbai,Bridge,57752,2019-05-20,2020-02-26,358,49,35.39335869817258,146.1313595592552,Roofing,None,False,0,No Delay
PRJ-00272,Bangalore,Railway,28760,2015-12-30,2019-02-15,843,32,18.987267350073456,404.91606913729333,Structural Completion,Environmental clearance delay,True,350,Monsoon rains
PRJ-00273,Ahmedabad,Commercial,18484,2018-05-23,2019-07-01,1122,18,39.704623897979516,125.53591081587534,Handover,Funding issues,True,18,Material shortage
PRJ-00274,Kolkata,Highway,72360,2024-09-17,2025-12-05,492,23,20.584261478477497,159.71404599364024,Foundation,Environmental clearance delay,True,341,Equipment failure
PRJ-00275,Pune,Metro,42823,2018-09-30,2022-07-27,1652,33,16.96663676202429,149.3606668152061,Roofing,Land dispute,True,356,Financial issues
PRJ-00276,Pune,Bridge,39895,2023-02-17,2024-12-12,1932,35,34.992271820568625,158.41479123065903,Structural Completion,Land dispute,False,0,No Delay
PRJ-00277,Pune,Bridge,89266,2015-03-04,2017-11-26,275,43,41.916223973144035,412.4204537013873,Foundation,Environmental clearance delay,True,136,Regulatory approval delay
PRJ-00278,Ahmedabad,Railway,91554,2020-05-31,2022-12-27,651,8,19.506627914587703,92.84011855997126,Inspection,Land dispute,True,275,Financial issues
PRJ-00279,Ahmedabad,Highway,93163,2020-07-16,2021-09-06,1065,5,17.94721311507488,262.89793771874304,Roofing,Environmental clearance delay,True,64,Design change
PRJ-00280,Ahmedabad,Industrial,63721,2021-02-10,2022-08-18,705,21,39.66400617147778,21.763080249347254,Foundation,None,True,53,Financial issues
PRJ-00281,Chennai,Airport,87607,2021-06-20,2023-03-07,990,11,24.78559794527287,233.80560297397523,Structural Completion,Land dispute,False,0,No Delay
PRJ-00282,Chennai,Commercial,82401,2017-05-19,2018-03-16,323,29,40.2187044887128,467.46750802755935,Roofing,None,False,0,No Delay
PRJ-00283,Ahmedabad,Metro,69682,2015-11-02,2017-05-23,1151,42,28.81157445813451,330.21084587508545,Foundation,Funding issues,True,72,Regulatory approval delay
PRJ-00284,Pune,Bridge,53672,2017-07-08,2021-08-07,928,38,44.80137946471271,183.9154268263178,Structural Completion,Environmental clearance delay,False,0,No Delay
PRJ-00285,Kolkata,Airport,30195,2020-01-08,2020-10-24,977,33,40.23667227601538,52.10983735350189,Foundation,None,True,117,Material shortage
PRJ-00286,Delhi,Bridge,52655,2021-09-27,2022-04-05,1150,43,32.3159512854896,200.75909041245689,Foundation,None,False,0,No Delay
PRJ-00287,Delhi,Airport,85165,2024-10-11,2026-06-19,1569,27,34.960419829410334,83.70821800441314,Foundation,Environmental clearance delay,False,0,No Delay
PRJ-00288,Hyderabad,Bridge,60127,2018-04-20,2020-06-05,1964,43,30.1032363045625,103.54087295206898,Foundation,Land dispute,False,0,No Delay
PRJ-00289,Hyderabad,Railway,87403,2018-06-16,2019-01-16,1840,48,25.482582900905598,72.36119664299012,Foundation,None,True,324,Labor strike
PRJ-00290,Ahmedabad,Airport,66760,2019-02-01,2022-04-08,975,41,29.588132984873596,468.05866865493886,Finishing,None,False,0,No Delay
PRJ-00291,Bangalore,Railway,15576,2024-02-20,2024-10-26,1813,11,28.945532045731852,46.807562973586016,Inspection,None,False,0,No Delay
PRJ-00292,Kolkata,Industrial,87433,2022-04-09,2024-12-03,503,16,39.44564641891469,242.2053460242617,Finishing,None,True,316,Financial issues
PRJ-00293,Hyderabad,Industrial,81023,2022-12-28,2025-03-27,289,25,27.866850256739923,313.51287533926546,Inspection,None,False,0,No Delay
PRJ-00294,Chennai,Commercial,87817,2015-08-12,2018-10-21,1471,16,28.616936277895352,438.0791638518376,Structural Completion,Funding issues,True,326,Financial issues
PRJ-00295,Pune,Metro,62978,2016-10-01,2017-06-16,831,10,19.329447700079037,147.50474791624595,Finishing,Funding issues,False,0,No Delay
PRJ-00296,Bangalore,Commercial,28337,2024-10-11,2028-01-08,1235,23,22.954354571210512,154.6819958160162,Roofing,None,False,0,No Delay
PRJ-00297,Mumbai,Commercial,19044,2020-06-28,2021-05-21,1591,8,38.54682072287441,478.4050747560304,Finishing,Land dispute,False,0,No Delay
PRJ-00298,Bangalore,Airport,34528,2018-09-12,2022-01-31,1114,17,27.75163676011898,103.03175036614154,Foundation,None,False,0,No Delay
PRJ-00299,Delhi,Industrial,61065,2017-03-28,2020-04-29,1520,25,22.207166376787264,109.48654656798912,Foundation,Land dispute,False,0,No Delay
PRJ-00300,Chennai,Highway,99243,2021-02-20,2024-11-14,1691,20,40.82765626704355,78.07271052062504,Finishing,None,False,0,No Delay
PRJ-00301,Kolkata,Residential,4350,2024-07-23,2027-01-25,742,14,33.14456193512608,177.8477603683604,Finishing,Environmental clearance delay,False,0,No Delay
PRJ-00302,Mumbai,Residential,97546,2018-11-01,2020-03-11,1773,42,32.36504546266096,52.06694719952415,Roofing,None,False,0,No Delay
PRJ-00303,Pune,Highway,96060,2020-12-13,2022-11-18,1548,35,28.861547483355046,6.9991072739037925,Finishing,Environmental clearance delay,False,0,No Delay
PRJ-00304,Delhi,Industrial,39091,2019-04-25,2021-07-18,1650,31,36.89574401915028,254.4112795789478,Roofing,Environmental clearance delay,False,0,No Delay
PRJ-00305,Mumbai,Bridge,94204,2016-12-14,2017-10-10,1042,15,17.467891563650213,232.44540305919276,Structural Completion,Environmental clearance delay,False,0,No Delay
PRJ-00306,Pune,Airport,38309,2015-11-30,2017-11-22,1256,30,24.51669519782748,283.18601630453855,Structural Completion,None,False,0,No Delay
PRJ-00307,Delhi,Bridge,99090,2015-12-29,2018-06-14,657,43,16.116651520647544,197.4632334075031,Structural Completion,Funding issues,False,0,No Delay
